file,rows_total,rows_kept,rows_removed,missing_id_rows,invalid_json_rows
data/raw/political_forums/daily_chunks/cscareerquestions/2023-02-05.ndjson,1970,1970,0,0,0
data/raw/political_forums/daily_chunks/cscareerquestions/2023-02-06.ndjson,1808,1808,0,0,0
data/raw/political_forums/daily_chunks/cscareerquestions/2023-02-07.ndjson,2067,2067,0,0,0
data/raw/political_forums/daily_chunks/cscareerquestions/2023-02-08.ndjson,2048,2048,0,0,0
data/raw/political_forums/daily_chunks/cscareerquestions/2023-02-09.ndjson,2475,2475,0,0,0
data/raw/political_forums/daily_chunks/cscareerquestions/2023-02-10.ndjson,2251,2251,0,0,0
data/raw/political_forums/daily_chunks/cscareerquestions/2023-02-11.ndjson,1867,1867,0,0,0
data/raw/political_forums/daily_chunks/cscareerquestions/2023-02-12.ndjson,2165,2165,0,0,0
data/raw/political_forums/daily_chunks/cscareerquestions/2023-02-13.ndjson,2394,2394,0,0,0
data/raw/political_forums/daily_chunks/cscareerquestions/2023-02-14.ndjson,2019,2019,0,0,0
data/raw/political_forums/daily_chunks/cscareerquestions/2023-02-15.ndjson,2835,2835,0,0,0
data/raw/political_forums/daily_chunks/cscareerquestions/2023-02-16.ndjson,2187,2187,0,0,0
data/raw/political_forums/daily_chunks/cscareerquestions/2023-02-17.ndjson,2930,2930,0,0,0
data/raw/political_forums/daily_chunks/cscareerquestions/2023-02-18.ndjson,2871,2871,0,0,0
data/raw/political_forums/daily_chunks/cscareerquestions/2023-02-19.ndjson,1711,1711,0,0,0
data/raw/political_forums/daily_chunks/cscareerquestions/2023-02-20.ndjson,1965,1965,0,0,0
data/raw/political_forums/daily_chunks/cscareerquestions/2023-02-21.ndjson,2131,2131,0,0,0
data/raw/political_forums/daily_chunks/cscareerquestions/2023-02-22.ndjson,2360,2360,0,0,0
data/raw/political_forums/daily_chunks/cscareerquestions/2023-02-23.ndjson,2227,2227,0,0,0
data/raw/political_forums/daily_chunks/cscareerquestions/2023-02-24.ndjson,2580,2580,0,0,0
data/raw/political_forums/daily_chunks/cscareerquestions/2023-02-25.ndjson,2311,2311,0,0,0
data/raw/political_forums/daily_chunks/cscareerquestions/2023-02-26.ndjson,2252,2252,0,0,0
data/raw/political_forums/daily_chunks/cscareerquestions/2023-02-27.ndjson,2444,2444,0,0,0
data/raw/political_forums/daily_chunks/cscareerquestions/2023-02-28.ndjson,2250,2250,0,0,0
data/raw/political_forums/daily_chunks/cscareerquestions/2023-03-01.ndjson,2239,2239,0,0,0
data/raw/political_forums/daily_chunks/cscareerquestions/2023-03-02.ndjson,2130,2130,0,0,0
data/raw/political_forums/daily_chunks/cscareerquestions/2023-03-03.ndjson,2120,2120,0,0,0
data/raw/political_forums/daily_chunks/cscareerquestions/2023-03-04.ndjson,1955,1955,0,0,0
data/raw/political_forums/daily_chunks/cscareerquestions/2023-03-05.ndjson,1906,1906,0,0,0
data/raw/political_forums/daily_chunks/cscareerquestions/2023-03-06.ndjson,2047,2047,0,0,0
data/raw/political_forums/daily_chunks/cscareerquestions/2023-03-07.ndjson,1866,1866,0,0,0
data/raw/political_forums/daily_chunks/cscareerquestions/2023-03-08.ndjson,2151,2151,0,0,0
data/raw/political_forums/daily_chunks/cscareerquestions/2023-03-09.ndjson,2430,2430,0,0,0
data/raw/political_forums/daily_chunks/cscareerquestions/2023-03-10.ndjson,2809,2809,0,0,0
data/raw/political_forums/daily_chunks/cscareerquestions/2023-03-11.ndjson,2415,2415,0,0,0
data/raw/political_forums/daily_chunks/cscareerquestions/2023-03-12.ndjson,2202,2202,0,0,0
data/raw/political_forums/daily_chunks/cscareerquestions/2023-03-13.ndjson,1763,1763,0,0,0
data/raw/political_forums/daily_chunks/cscareerquestions/2023-03-14.ndjson,2015,2015,0,0,0
data/raw/political_forums/daily_chunks/cscareerquestions/2023-03-15.ndjson,2739,2739,0,0,0
data/raw/political_forums/daily_chunks/cscareerquestions/2023-03-16.ndjson,2752,2752,0,0,0
data/raw/political_forums/daily_chunks/cscareerquestions/2023-03-17.ndjson,2037,2037,0,0,0
data/raw/political_forums/daily_chunks/cscareerquestions/2023-03-18.ndjson,1936,1936,0,0,0
data/raw/political_forums/daily_chunks/cscareerquestions/2023-03-19.ndjson,1810,1810,0,0,0
data/raw/political_forums/daily_chunks/cscareerquestions/2023-03-20.ndjson,2201,2201,0,0,0
data/raw/political_forums/daily_chunks/cscareerquestions/2023-03-21.ndjson,1878,1878,0,0,0
data/raw/political_forums/daily_chunks/cscareerquestions/2023-03-22.ndjson,2601,2601,0,0,0
data/raw/political_forums/daily_chunks/cscareerquestions/2023-03-23.ndjson,2606,2606,0,0,0
data/raw/political_forums/daily_chunks/cscareerquestions/2023-03-24.ndjson,2568,2568,0,0,0
data/raw/political_forums/daily_chunks/cscareerquestions/2023-03-25.ndjson,2049,2049,0,0,0
data/raw/political_forums/daily_chunks/cscareerquestions/2023-03-26.ndjson,1990,1990,0,0,0
data/raw/political_forums/daily_chunks/cscareerquestions/2023-03-27.ndjson,2413,2413,0,0,0
data/raw/political_forums/daily_chunks/cscareerquestions/2023-03-28.ndjson,2358,2358,0,0,0
data/raw/political_forums/daily_chunks/cscareerquestions/2023-03-29.ndjson,2104,2104,0,0,0
data/raw/political_forums/daily_chunks/cscareerquestions/2023-03-30.ndjson,2518,2518,0,0,0
data/raw/political_forums/daily_chunks/cscareerquestions/2023-03-31.ndjson,1964,1964,0,0,0
data/raw/political_forums/daily_chunks/cscareerquestions/2023-04-01.ndjson,2053,2053,0,0,0
data/raw/political_forums/daily_chunks/cscareerquestions/2023-04-02.ndjson,1726,1726,0,0,0
data/raw/political_forums/daily_chunks/cscareerquestions/2023-04-03.ndjson,2189,2189,0,0,0
data/raw/political_forums/daily_chunks/cscareerquestions/2023-04-04.ndjson,2397,2397,0,0,0
data/raw/political_forums/daily_chunks/cscareerquestions/2023-04-05.ndjson,2957,2957,0,0,0
data/raw/political_forums/daily_chunks/cscareerquestions/2023-04-06.ndjson,2648,2648,0,0,0
data/raw/political_forums/daily_chunks/cscareerquestions/2023-04-07.ndjson,2108,2108,0,0,0
data/raw/political_forums/daily_chunks/cscareerquestions/2023-04-08.ndjson,1844,1844,0,0,0
data/raw/political_forums/daily_chunks/cscareerquestions/2023-04-09.ndjson,1904,1904,0,0,0
data/raw/political_forums/daily_chunks/cscareerquestions/2023-04-10.ndjson,2129,2129,0,0,0
data/raw/political_forums/daily_chunks/cscareerquestions/2023-04-11.ndjson,2077,2077,0,0,0
data/raw/political_forums/daily_chunks/cscareerquestions/2023-04-12.ndjson,1632,1632,0,0,0
data/raw/political_forums/daily_chunks/cscareerquestions/2023-04-13.ndjson,2011,2011,0,0,0
data/raw/political_forums/daily_chunks/cscareerquestions/2023-04-14.ndjson,2467,2467,0,0,0
data/raw/political_forums/daily_chunks/cscareerquestions/2023-04-15.ndjson,2071,2071,0,0,0
data/raw/political_forums/daily_chunks/cscareerquestions/2023-04-16.ndjson,2109,2109,0,0,0
data/raw/political_forums/daily_chunks/cscareerquestions/2023-04-17.ndjson,2125,2125,0,0,0
data/raw/political_forums/daily_chunks/cscareerquestions/2023-04-18.ndjson,2856,2856,0,0,0
data/raw/political_forums/daily_chunks/cscareerquestions/2023-04-19.ndjson,3231,3231,0,0,0
data/raw/political_forums/daily_chunks/cscareerquestions/2023-04-20.ndjson,2780,2780,0,0,0
data/raw/political_forums/daily_chunks/cscareerquestions/2023-04-21.ndjson,2426,2426,0,0,0
data/raw/political_forums/daily_chunks/cscareerquestions/2023-04-22.ndjson,2182,2182,0,0,0
data/raw/political_forums/daily_chunks/cscareerquestions/2023-04-23.ndjson,2701,2701,0,0,0
data/raw/political_forums/daily_chunks/cscareerquestions/2023-04-24.ndjson,2116,2116,0,0,0
data/raw/political_forums/daily_chunks/cscareerquestions/2023-04-25.ndjson,2596,2596,0,0,0
data/raw/political_forums/daily_chunks/cscareerquestions/2023-04-26.ndjson,2529,2529,0,0,0
data/raw/political_forums/daily_chunks/cscareerquestions/2023-04-27.ndjson,3002,3002,0,0,0
data/raw/political_forums/daily_chunks/cscareerquestions/2023-04-28.ndjson,3011,3011,0,0,0
data/raw/political_forums/daily_chunks/cscareerquestions/2023-04-29.ndjson,2289,2289,0,0,0
data/raw/political_forums/daily_chunks/cscareerquestions/2023-04-30.ndjson,2476,2476,0,0,0
data/raw/political_forums/daily_chunks/learnprogramming/2022-11-01.ndjson,1296,1296,0,0,0
data/raw/political_forums/daily_chunks/learnprogramming/2022-11-02.ndjson,1410,1410,0,0,0
data/raw/political_forums/daily_chunks/learnprogramming/2022-11-03.ndjson,1743,1743,0,0,0
data/raw/political_forums/daily_chunks/learnprogramming/2022-11-04.ndjson,2015,2015,0,0,0
data/raw/political_forums/daily_chunks/learnprogramming/2022-11-05.ndjson,1049,1049,0,0,0
data/raw/political_forums/daily_chunks/learnprogramming/2022-11-06.ndjson,1254,1254,0,0,0
data/raw/political_forums/daily_chunks/learnprogramming/2022-11-07.ndjson,1336,1336,0,0,0
data/raw/political_forums/daily_chunks/learnprogramming/2022-11-08.ndjson,1659,1659,0,0,0
data/raw/political_forums/daily_chunks/learnprogramming/2022-11-09.ndjson,1531,1531,0,0,0
data/raw/political_forums/daily_chunks/learnprogramming/2022-11-10.ndjson,1266,1266,0,0,0
data/raw/political_forums/daily_chunks/learnprogramming/2022-11-11.ndjson,1062,1062,0,0,0
data/raw/political_forums/daily_chunks/learnprogramming/2022-11-12.ndjson,1183,1183,0,0,0
data/raw/political_forums/daily_chunks/learnprogramming/2022-11-13.ndjson,1152,1152,0,0,0
data/raw/political_forums/daily_chunks/learnprogramming/2022-11-14.ndjson,1442,1442,0,0,0
data/raw/political_forums/daily_chunks/learnprogramming/2022-11-15.ndjson,1239,1239,0,0,0
data/raw/political_forums/daily_chunks/learnprogramming/2022-11-16.ndjson,1117,1117,0,0,0
data/raw/political_forums/daily_chunks/learnprogramming/2022-11-17.ndjson,1564,1564,0,0,0
data/raw/political_forums/daily_chunks/learnprogramming/2022-11-18.ndjson,1205,1205,0,0,0
data/raw/political_forums/daily_chunks/learnprogramming/2022-11-19.ndjson,1606,1606,0,0,0
data/raw/political_forums/daily_chunks/learnprogramming/2022-11-20.ndjson,1296,1296,0,0,0
data/raw/political_forums/daily_chunks/learnprogramming/2022-11-21.ndjson,1281,1281,0,0,0
data/raw/political_forums/daily_chunks/learnprogramming/2022-11-22.ndjson,1361,1361,0,0,0
data/raw/political_forums/daily_chunks/learnprogramming/2022-11-23.ndjson,1299,1299,0,0,0
data/raw/political_forums/daily_chunks/learnprogramming/2022-11-24.ndjson,1199,1199,0,0,0
data/raw/political_forums/daily_chunks/learnprogramming/2022-11-25.ndjson,1361,1361,0,0,0
data/raw/political_forums/daily_chunks/learnprogramming/2022-11-26.ndjson,1245,1245,0,0,0
data/raw/political_forums/daily_chunks/learnprogramming/2022-11-27.ndjson,1436,1436,0,0,0
data/raw/political_forums/daily_chunks/learnprogramming/2022-11-28.ndjson,1165,1165,0,0,0
data/raw/political_forums/daily_chunks/learnprogramming/2022-11-29.ndjson,1305,1305,0,0,0
data/raw/political_forums/daily_chunks/learnprogramming/2022-11-30.ndjson,1438,1438,0,0,0
data/raw/political_forums/daily_chunks/learnprogramming/2022-12-01.ndjson,1180,1180,0,0,0
data/raw/political_forums/daily_chunks/learnprogramming/2022-12-02.ndjson,1657,1657,0,0,0
data/raw/political_forums/daily_chunks/learnprogramming/2022-12-03.ndjson,1215,1215,0,0,0
data/raw/political_forums/daily_chunks/learnprogramming/2022-12-04.ndjson,1249,1249,0,0,0
data/raw/political_forums/daily_chunks/learnprogramming/2022-12-05.ndjson,1086,1086,0,0,0
data/raw/political_forums/daily_chunks/learnprogramming/2022-12-06.ndjson,1222,1222,0,0,0
data/raw/political_forums/daily_chunks/learnprogramming/2022-12-07.ndjson,1329,1329,0,0,0
data/raw/political_forums/daily_chunks/learnprogramming/2022-12-08.ndjson,1132,1132,0,0,0
data/raw/political_forums/daily_chunks/learnprogramming/2022-12-09.ndjson,1087,1087,0,0,0
data/raw/political_forums/daily_chunks/learnprogramming/2022-12-10.ndjson,959,959,0,0,0
data/raw/political_forums/daily_chunks/learnprogramming/2022-12-11.ndjson,1083,1083,0,0,0
data/raw/political_forums/daily_chunks/learnprogramming/2022-12-12.ndjson,1126,1126,0,0,0
data/raw/political_forums/daily_chunks/learnprogramming/2022-12-13.ndjson,935,935,0,0,0
data/raw/political_forums/daily_chunks/learnprogramming/2022-12-14.ndjson,1279,1279,0,0,0
data/raw/political_forums/daily_chunks/learnprogramming/2022-12-15.ndjson,1191,1191,0,0,0
data/raw/political_forums/daily_chunks/learnprogramming/2022-12-16.ndjson,1439,1439,0,0,0
data/raw/political_forums/daily_chunks/learnprogramming/2022-12-17.ndjson,939,939,0,0,0
data/raw/political_forums/daily_chunks/learnprogramming/2022-12-18.ndjson,950,950,0,0,0
data/raw/political_forums/daily_chunks/learnprogramming/2022-12-19.ndjson,1183,1183,0,0,0
data/raw/political_forums/daily_chunks/learnprogramming/2022-12-20.ndjson,1337,1337,0,0,0
data/raw/political_forums/daily_chunks/learnprogramming/2022-12-21.ndjson,1087,1087,0,0,0
data/raw/political_forums/daily_chunks/learnprogramming/2022-12-22.ndjson,1226,1226,0,0,0
data/raw/political_forums/daily_chunks/learnprogramming/2022-12-23.ndjson,965,965,0,0,0
data/raw/political_forums/daily_chunks/learnprogramming/2022-12-24.ndjson,1000,1000,0,0,0
data/raw/political_forums/daily_chunks/learnprogramming/2022-12-25.ndjson,915,915,0,0,0
data/raw/political_forums/daily_chunks/learnprogramming/2022-12-26.ndjson,856,856,0,0,0
data/raw/political_forums/daily_chunks/learnprogramming/2022-12-27.ndjson,979,979,0,0,0
data/raw/political_forums/daily_chunks/learnprogramming/2022-12-28.ndjson,1089,1089,0,0,0
data/raw/political_forums/daily_chunks/learnprogramming/2022-12-29.ndjson,958,958,0,0,0
data/raw/political_forums/daily_chunks/learnprogramming/2022-12-30.ndjson,940,940,0,0,0
data/raw/political_forums/daily_chunks/learnprogramming/2022-12-31.ndjson,919,919,0,0,0
data/raw/political_forums/daily_chunks/learnprogramming/2023-01-01.ndjson,777,777,0,0,0
data/raw/political_forums/daily_chunks/learnprogramming/2023-01-02.ndjson,1288,1288,0,0,0
data/raw/political_forums/daily_chunks/learnprogramming/2023-01-03.ndjson,1120,1120,0,0,0
data/raw/political_forums/daily_chunks/learnprogramming/2023-01-04.ndjson,1059,1059,0,0,0
data/raw/political_forums/daily_chunks/learnprogramming/2023-01-05.ndjson,1252,1252,0,0,0
data/raw/political_forums/daily_chunks/learnprogramming/2023-01-06.ndjson,905,905,0,0,0
data/raw/political_forums/daily_chunks/learnprogramming/2023-01-07.ndjson,988,988,0,0,0
data/raw/political_forums/daily_chunks/learnprogramming/2023-01-08.ndjson,975,975,0,0,0
data/raw/political_forums/daily_chunks/learnprogramming/2023-01-09.ndjson,981,981,0,0,0
data/raw/political_forums/daily_chunks/learnprogramming/2023-01-10.ndjson,984,984,0,0,0
data/raw/political_forums/daily_chunks/learnprogramming/2023-01-11.ndjson,1074,1074,0,0,0
data/raw/political_forums/daily_chunks/learnprogramming/2023-01-12.ndjson,1439,1439,0,0,0
data/raw/political_forums/daily_chunks/learnprogramming/2023-01-13.ndjson,1313,1313,0,0,0
data/raw/political_forums/daily_chunks/learnprogramming/2023-01-14.ndjson,1099,1099,0,0,0
data/raw/political_forums/daily_chunks/learnprogramming/2023-01-15.ndjson,1048,1048,0,0,0
data/raw/political_forums/daily_chunks/learnprogramming/2023-01-16.ndjson,1272,1272,0,0,0
data/raw/political_forums/daily_chunks/learnprogramming/2023-01-17.ndjson,1056,1056,0,0,0
data/raw/political_forums/daily_chunks/learnprogramming/2023-01-18.ndjson,976,976,0,0,0
data/raw/political_forums/daily_chunks/learnprogramming/2023-01-19.ndjson,965,965,0,0,0
data/raw/political_forums/daily_chunks/learnprogramming/2023-01-20.ndjson,1150,1150,0,0,0
data/raw/political_forums/daily_chunks/learnprogramming/2023-01-21.ndjson,899,899,0,0,0
data/raw/political_forums/daily_chunks/learnprogramming/2023-01-22.ndjson,1204,1204,0,0,0
data/raw/political_forums/daily_chunks/learnprogramming/2023-01-23.ndjson,1193,1193,0,0,0
data/raw/political_forums/daily_chunks/learnprogramming/2023-01-24.ndjson,1503,1503,0,0,0
data/raw/political_forums/daily_chunks/learnprogramming/2023-01-25.ndjson,1109,1109,0,0,0
data/raw/political_forums/daily_chunks/learnprogramming/2023-01-26.ndjson,1322,1322,0,0,0
data/raw/political_forums/daily_chunks/learnprogramming/2023-01-27.ndjson,1209,1209,0,0,0
data/raw/political_forums/daily_chunks/learnprogramming/2023-01-28.ndjson,1265,1265,0,0,0
data/raw/political_forums/daily_chunks/learnprogramming/2023-01-29.ndjson,1066,1066,0,0,0
data/raw/political_forums/daily_chunks/learnprogramming/2023-01-30.ndjson,1333,1333,0,0,0
data/raw/political_forums/daily_chunks/learnprogramming/2023-01-31.ndjson,1171,1171,0,0,0
data/raw/political_forums/daily_chunks/learnprogramming/2023-02-01.ndjson,1133,1133,0,0,0
data/raw/political_forums/daily_chunks/learnprogramming/2023-02-02.ndjson,1217,1217,0,0,0
data/raw/political_forums/daily_chunks/learnprogramming/2023-02-03.ndjson,1022,1022,0,0,0
data/raw/political_forums/daily_chunks/learnprogramming/2023-02-04.ndjson,1082,1082,0,0,0
data/raw/political_forums/daily_chunks/learnprogramming/2023-02-05.ndjson,975,975,0,0,0
data/raw/political_forums/daily_chunks/learnprogramming/2023-02-06.ndjson,1140,1140,0,0,0
data/raw/political_forums/daily_chunks/learnprogramming/2023-02-07.ndjson,1202,1202,0,0,0
data/raw/political_forums/daily_chunks/learnprogramming/2023-02-08.ndjson,1321,1321,0,0,0
data/raw/political_forums/daily_chunks/learnprogramming/2023-02-09.ndjson,1234,1234,0,0,0
data/raw/political_forums/daily_chunks/learnprogramming/2023-02-10.ndjson,1101,1101,0,0,0
data/raw/political_forums/daily_chunks/learnprogramming/2023-02-11.ndjson,957,957,0,0,0
data/raw/political_forums/daily_chunks/learnprogramming/2023-02-12.ndjson,1057,1057,0,0,0
data/raw/political_forums/daily_chunks/learnprogramming/2023-02-13.ndjson,1074,1074,0,0,0
data/raw/political_forums/daily_chunks/learnprogramming/2023-02-14.ndjson,1162,1162,0,0,0
data/raw/political_forums/daily_chunks/learnprogramming/2023-02-15.ndjson,957,957,0,0,0
data/raw/political_forums/daily_chunks/learnprogramming/2023-02-16.ndjson,1146,1146,0,0,0
data/raw/political_forums/daily_chunks/learnprogramming/2023-02-17.ndjson,1230,1230,0,0,0
data/raw/political_forums/daily_chunks/learnprogramming/2023-02-18.ndjson,1226,1226,0,0,0
data/raw/political_forums/daily_chunks/learnprogramming/2023-02-19.ndjson,1447,1447,0,0,0
data/raw/political_forums/daily_chunks/learnprogramming/2023-02-20.ndjson,1644,1644,0,0,0
data/raw/political_forums/daily_chunks/learnprogramming/2023-02-21.ndjson,1410,1410,0,0,0
data/raw/political_forums/daily_chunks/learnprogramming/2023-02-22.ndjson,1340,1340,0,0,0
data/raw/political_forums/daily_chunks/learnprogramming/2023-02-23.ndjson,1233,1233,0,0,0
data/raw/political_forums/daily_chunks/learnprogramming/2023-02-24.ndjson,958,958,0,0,0
data/raw/political_forums/daily_chunks/learnprogramming/2023-02-25.ndjson,1328,1328,0,0,0
data/raw/political_forums/daily_chunks/learnprogramming/2023-02-26.ndjson,1038,1038,0,0,0
data/raw/political_forums/daily_chunks/learnprogramming/2023-02-27.ndjson,1167,1167,0,0,0
data/raw/political_forums/daily_chunks/learnprogramming/2023-02-28.ndjson,1233,1233,0,0,0
data/raw/political_forums/daily_chunks/learnprogramming/2023-03-01.ndjson,1032,1032,0,0,0
data/raw/political_forums/daily_chunks/learnprogramming/2023-03-02.ndjson,952,952,0,0,0
data/raw/political_forums/daily_chunks/learnprogramming/2023-03-03.ndjson,1025,1025,0,0,0
data/raw/political_forums/daily_chunks/learnprogramming/2023-03-04.ndjson,988,988,0,0,0
data/raw/political_forums/daily_chunks/learnprogramming/2023-03-05.ndjson,933,933,0,0,0
data/raw/political_forums/daily_chunks/learnprogramming/2023-03-06.ndjson,1232,1232,0,0,0
data/raw/political_forums/daily_chunks/learnprogramming/2023-03-07.ndjson,1283,1283,0,0,0
data/raw/political_forums/daily_chunks/learnprogramming/2023-03-08.ndjson,1229,1229,0,0,0
data/raw/political_forums/daily_chunks/learnprogramming/2023-03-09.ndjson,991,991,0,0,0
data/raw/political_forums/daily_chunks/learnprogramming/2023-03-10.ndjson,1003,1003,0,0,0
data/raw/political_forums/daily_chunks/learnprogramming/2023-03-11.ndjson,955,955,0,0,0
data/raw/political_forums/daily_chunks/learnprogramming/2023-03-12.ndjson,974,974,0,0,0
data/raw/political_forums/daily_chunks/learnprogramming/2023-03-13.ndjson,1077,1077,0,0,0
data/raw/political_forums/daily_chunks/learnprogramming/2023-03-14.ndjson,764,764,0,0,0
data/raw/political_forums/daily_chunks/learnprogramming/2023-03-15.ndjson,1067,1067,0,0,0
data/raw/political_forums/daily_chunks/learnprogramming/2023-03-16.ndjson,1149,1149,0,0,0
data/raw/political_forums/daily_chunks/learnprogramming/2023-03-17.ndjson,1144,1144,0,0,0
data/raw/political_forums/daily_chunks/learnprogramming/2023-03-18.ndjson,757,757,0,0,0
data/raw/political_forums/daily_chunks/learnprogramming/2023-03-19.ndjson,1171,1171,0,0,0
data/raw/political_forums/daily_chunks/learnprogramming/2023-03-20.ndjson,1076,1076,0,0,0
data/raw/political_forums/daily_chunks/learnprogramming/2023-03-21.ndjson,930,930,0,0,0
data/raw/political_forums/daily_chunks/learnprogramming/2023-03-22.ndjson,1027,1027,0,0,0
data/raw/political_forums/daily_chunks/learnprogramming/2023-03-23.ndjson,1067,1067,0,0,0
data/raw/political_forums/daily_chunks/learnprogramming/2023-03-24.ndjson,964,964,0,0,0
data/raw/political_forums/daily_chunks/learnprogramming/2023-03-25.ndjson,798,798,0,0,0
data/raw/political_forums/daily_chunks/learnprogramming/2023-03-26.ndjson,854,854,0,0,0
data/raw/political_forums/daily_chunks/learnprogramming/2023-03-27.ndjson,1004,1004,0,0,0
data/raw/political_forums/daily_chunks/learnprogramming/2023-03-28.ndjson,1225,1225,0,0,0
data/raw/political_forums/daily_chunks/learnprogramming/2023-03-29.ndjson,1170,1170,0,0,0
data/raw/political_forums/daily_chunks/learnprogramming/2023-03-30.ndjson,980,980,0,0,0
data/raw/political_forums/daily_chunks/learnprogramming/2023-03-31.ndjson,826,826,0,0,0
data/raw/political_forums/daily_chunks/learnprogramming/2023-04-01.ndjson,733,733,0,0,0
data/raw/political_forums/daily_chunks/learnprogramming/2023-04-02.ndjson,822,822,0,0,0
data/raw/political_forums/daily_chunks/learnprogramming/2023-04-03.ndjson,1260,1260,0,0,0
data/raw/political_forums/daily_chunks/learnprogramming/2023-04-04.ndjson,1246,1246,0,0,0
data/raw/political_forums/daily_chunks/learnprogramming/2023-04-05.ndjson,888,888,0,0,0
data/raw/political_forums/daily_chunks/learnprogramming/2023-04-06.ndjson,1270,1270,0,0,0
data/raw/political_forums/daily_chunks/learnprogramming/2023-04-07.ndjson,1057,1057,0,0,0
data/raw/political_forums/daily_chunks/learnprogramming/2023-04-08.ndjson,981,981,0,0,0
data/raw/political_forums/daily_chunks/learnprogramming/2023-04-09.ndjson,1056,1056,0,0,0
data/raw/political_forums/daily_chunks/learnprogramming/2023-04-10.ndjson,874,874,0,0,0
data/raw/political_forums/daily_chunks/learnprogramming/2023-04-11.ndjson,870,870,0,0,0
data/raw/political_forums/daily_chunks/learnprogramming/2023-04-12.ndjson,1173,1173,0,0,0
data/raw/political_forums/daily_chunks/learnprogramming/2023-04-13.ndjson,1157,1157,0,0,0
data/raw/political_forums/daily_chunks/learnprogramming/2023-04-14.ndjson,1342,1342,0,0,0
data/raw/political_forums/daily_chunks/learnprogramming/2023-04-15.ndjson,1157,1157,0,0,0
data/raw/political_forums/daily_chunks/learnprogramming/2023-04-16.ndjson,819,819,0,0,0
data/raw/political_forums/daily_chunks/learnprogramming/2023-04-17.ndjson,908,908,0,0,0
data/raw/political_forums/daily_chunks/learnprogramming/2023-04-18.ndjson,1329,1329,0,0,0
data/raw/political_forums/daily_chunks/learnprogramming/2023-04-19.ndjson,1109,1109,0,0,0
data/raw/political_forums/daily_chunks/learnprogramming/2023-04-20.ndjson,1071,1071,0,0,0
data/raw/political_forums/daily_chunks/learnprogramming/2023-04-21.ndjson,995,995,0,0,0
data/raw/political_forums/daily_chunks/learnprogramming/2023-04-22.ndjson,1163,1163,0,0,0
data/raw/political_forums/daily_chunks/learnprogramming/2023-04-23.ndjson,1050,1050,0,0,0
data/raw/political_forums/daily_chunks/learnprogramming/2023-04-24.ndjson,1044,1044,0,0,0
data/raw/political_forums/daily_chunks/learnprogramming/2023-04-25.ndjson,1152,1152,0,0,0
data/raw/political_forums/daily_chunks/learnprogramming/2023-04-26.ndjson,1243,1243,0,0,0
data/raw/political_forums/daily_chunks/learnprogramming/2023-04-27.ndjson,1213,1213,0,0,0
data/raw/political_forums/daily_chunks/learnprogramming/2023-04-28.ndjson,1693,1693,0,0,0
data/raw/political_forums/daily_chunks/learnprogramming/2023-04-29.ndjson,1107,1107,0,0,0
data/raw/political_forums/daily_chunks/learnprogramming/2023-04-30.ndjson,773,773,0,0,0
data/raw/political_forums/daily_chunks/moderatepolitics/2022-11-01.ndjson,2704,2704,0,0,0
data/raw/political_forums/daily_chunks/moderatepolitics/2022-11-02.ndjson,3092,3092,0,0,0
data/raw/political_forums/daily_chunks/moderatepolitics/2022-11-03.ndjson,2269,2269,0,0,0
data/raw/political_forums/daily_chunks/moderatepolitics/2022-11-04.ndjson,2228,2228,0,0,0
data/raw/political_forums/daily_chunks/moderatepolitics/2022-11-05.ndjson,1636,1636,0,0,0
data/raw/political_forums/daily_chunks/moderatepolitics/2022-11-06.ndjson,1259,1259,0,0,0
data/raw/political_forums/daily_chunks/moderatepolitics/2022-11-07.ndjson,2317,2317,0,0,0
data/raw/political_forums/daily_chunks/moderatepolitics/2022-11-08.ndjson,2819,2819,0,0,0
data/raw/political_forums/daily_chunks/moderatepolitics/2022-11-09.ndjson,4282,4282,0,0,0
data/raw/political_forums/daily_chunks/moderatepolitics/2022-11-10.ndjson,1855,1855,0,0,0
data/raw/political_forums/daily_chunks/moderatepolitics/2022-11-11.ndjson,1825,1825,0,0,0
data/raw/political_forums/daily_chunks/moderatepolitics/2022-11-12.ndjson,1265,1265,0,0,0
data/raw/political_forums/daily_chunks/moderatepolitics/2022-11-13.ndjson,1082,1082,0,0,0
data/raw/political_forums/daily_chunks/moderatepolitics/2022-11-14.ndjson,1304,1304,0,0,0
data/raw/political_forums/daily_chunks/moderatepolitics/2022-11-15.ndjson,1941,1941,0,0,0
data/raw/political_forums/daily_chunks/moderatepolitics/2022-11-16.ndjson,2116,2116,0,0,0
data/raw/political_forums/daily_chunks/moderatepolitics/2022-11-17.ndjson,1635,1635,0,0,0
data/raw/political_forums/daily_chunks/moderatepolitics/2022-11-18.ndjson,1998,1998,0,0,0
data/raw/political_forums/daily_chunks/moderatepolitics/2022-11-19.ndjson,754,754,0,0,0
data/raw/political_forums/daily_chunks/moderatepolitics/2022-11-20.ndjson,1100,1100,0,0,0
data/raw/political_forums/daily_chunks/moderatepolitics/2022-11-21.ndjson,2196,2196,0,0,0
data/raw/political_forums/daily_chunks/moderatepolitics/2022-11-22.ndjson,1450,1450,0,0,0
data/raw/political_forums/daily_chunks/moderatepolitics/2022-11-23.ndjson,2909,2909,0,0,0
data/raw/political_forums/daily_chunks/moderatepolitics/2022-11-24.ndjson,590,590,0,0,0
